year,state,state_po,state_fips,state_cen,state_ic,candidate,party_detailed,writein,candidatevotes,totalvotes,version,party_simplified,flag_zero_votes
1976,NEW JERSEY,NJ,34,22,12,"WRIGHT, MARGARET",PEACE & FREEDOM,FALSE,1044,3014472,20210113,OTHER,FALSE
1976,NEW JERSEY,NJ,34,22,12,"ZEIDLER, FRANK",SOCIALIST,FALSE,469,3014472,20210113,OTHER,FALSE
1976,NEW MEXICO,NM,35,85,66,"BUBAR, BENJAMIN ""BEN""",PROHIBITION,FALSE,211,416590,20210113,OTHER,FALSE
1976,NEW MEXICO,NM,35,85,66,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,2462,416590,20210113,OTHER,FALSE
1976,NEW MEXICO,NM,35,85,66,"CARTER, JIMMY",DEMOCRAT,FALSE,201148,416590,20210113,DEMOCRAT,FALSE
1976,NEW MEXICO,NM,35,85,66,"FORD, GERALD",REPUBLICAN,FALSE,211419,416590,20210113,REPUBLICAN,FALSE
1976,NEW MEXICO,NM,35,85,66,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,1110,416590,20210113,LIBERTARIAN,FALSE
1976,NEW MEXICO,NM,35,85,66,"ZEIDLER, FRANK",SOCIALIST,FALSE,240,416590,20210113,OTHER,FALSE
1976,NEW YORK,NY,36,21,13,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,6996,6668262,20210113,OTHER,FALSE
1976,NEW YORK,NY,36,21,13,"CARTER, JIMMY",DEMOCRAT,FALSE,3244165,6668262,20210113,DEMOCRAT,FALSE
1976,NEW YORK,NY,36,21,13,"CARTER, JIMMY",LIBERAL PARTY,FALSE,145393,6668262,20210113,OTHER,FALSE
1976,NEW YORK,NY,36,21,13,"FORD, GERALD",REPUBLICAN,FALSE,2825913,6668262,20210113,REPUBLICAN,FALSE
1976,NEW YORK,NY,36,21,13,"FORD, GERALD",CONSERVATIVE,FALSE,274878,6668262,20210113,OTHER,FALSE
1976,NEW YORK,NY,36,21,13,"HALL, GUS",COMMUNIST PARTY USE,FALSE,10270,6668262,20210113,OTHER,FALSE
1976,NEW YORK,NY,36,21,13,"LAROUCHE, LYNDON, JR.",LABOR,FALSE,5413,6668262,20210113,OTHER,FALSE
1976,NEW YORK,NY,36,21,13,"MACBRIDE, ROGER",FREE LIBERTARIAN,FALSE,12197,6668262,20210113,OTHER,FALSE
1976,NEW YORK,NY,36,21,13,OTHER,UNKNOWN,FALSE,143037,6668262,20210113,OTHER,FALSE
1976,NORTH CAROLINA,NC,37,56,47,"ANDERSON, THOMAS J.",AMERICAN,FALSE,5607,1677906,20210113,OTHER,FALSE
1976,NORTH CAROLINA,NC,37,56,47,"CARTER, JIMMY",DEMOCRAT,FALSE,927365,1677906,20210113,DEMOCRAT,FALSE
1976,NORTH CAROLINA,NC,37,56,47,"FORD, GERALD",REPUBLICAN,FALSE,741960,1677906,20210113,REPUBLICAN,FALSE
1976,NORTH CAROLINA,NC,37,56,47,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,755,1677906,20210113,OTHER,FALSE
1976,NORTH CAROLINA,NC,37,56,47,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,2219,1677906,20210113,LIBERTARIAN,FALSE
1976,NORTH DAKOTA,ND,38,44,36,"ANDERSON, THOMAS J.",AMERICAN,FALSE,3698,297308,20210113,OTHER,FALSE
1976,NORTH DAKOTA,ND,38,44,36,"BUBAR, BENJAMIN ""BEN""",PROHIBITION,FALSE,63,297308,20210113,OTHER,FALSE
1976,NORTH DAKOTA,ND,38,44,36,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,43,297308,20210113,OTHER,FALSE
1976,NORTH DAKOTA,ND,38,44,36,"CARTER, JIMMY",DEMOCRAT,FALSE,136078,297308,20210113,DEMOCRAT,FALSE
1976,NORTH DAKOTA,ND,38,44,36,"FORD, GERALD",REPUBLICAN,FALSE,153684,297308,20210113,REPUBLICAN,FALSE
1976,NORTH DAKOTA,ND,38,44,36,"HALL, GUS",COMMUNIST PARTY USE,FALSE,85,297308,20210113,OTHER,FALSE
1976,NORTH DAKOTA,ND,38,44,36,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,142,297308,20210113,OTHER,FALSE
1976,NORTH DAKOTA,ND,38,44,36,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,256,297308,20210113,LIBERTARIAN,FALSE
1976,NORTH DAKOTA,ND,38,44,36,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,FALSE,269,297308,20210113,OTHER,FALSE
1976,NORTH DAKOTA,ND,38,44,36,"MCCARTHY, EUGENE ""GENE""",INDEPENDENT,FALSE,2952,297308,20210113,OTHER,FALSE
1976,NORTH DAKOTA,ND,38,44,36,"ZEIDLER, FRANK",SOCIALIST,FALSE,38,297308,20210113,OTHER,FALSE
1976,OHIO,OH,39,31,24,"BUBAR, BENJAMIN ""BEN""",PROHIBITION,FALSE,62,4110456,20210113,OTHER,FALSE
1976,OHIO,OH,39,31,24,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,4833,4110456,20210113,OTHER,FALSE
1976,OHIO,OH,39,31,24,"CARTER, JIMMY",DEMOCRAT,FALSE,2009959,4110456,20210113,DEMOCRAT,FALSE
1976,OHIO,OH,39,31,24,"FORD, GERALD",REPUBLICAN,FALSE,2000626,4110456,20210113,REPUBLICAN,FALSE
1976,OHIO,OH,39,31,24,"HALL, GUS",COMMUNIST PARTY USE,FALSE,7817,4110456,20210113,OTHER,FALSE
1976,OHIO,OH,39,31,24,"JULIUS ""JULES"", LEVIN",SOCIALIST LABOR,FALSE,68,4110456,20210113,OTHER,FALSE
1976,OHIO,OH,39,31,24,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,4364,4110456,20210113,OTHER,FALSE
1976,OHIO,OH,39,31,24,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,8952,4110456,20210113,LIBERTARIAN,FALSE
1976,OHIO,OH,39,31,24,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,FALSE,15508,4110456,20210113,OTHER,FALSE
1976,OHIO,OH,39,31,24,"MCCARTHY, EUGENE ""GENE""",INDEPENDENT,FALSE,58267,4110456,20210113,OTHER,FALSE
1976,OKLAHOMA,OK,40,73,53,"CARTER, JIMMY",DEMOCRAT,FALSE,532442,1092251,20210113,DEMOCRAT,FALSE
1976,OKLAHOMA,OK,40,73,53,"FORD, GERALD",REPUBLICAN,FALSE,545708,1092251,20210113,REPUBLICAN,FALSE
1976,OKLAHOMA,OK,40,73,53,"MCCARTHY, EUGENE ""GENE""",INDEPENDENT,FALSE,14101,1092251,20210113,OTHER,FALSE
1976,OREGON,OR,41,92,72,"ANDERSON, THOMAS J.",AMERICAN,FALSE,1035,1029876,20210113,OTHER,FALSE
1976,OREGON,OR,41,92,72,"CARTER, JIMMY",DEMOCRAT,FALSE,490407,1029876,20210113,DEMOCRAT,FALSE
1976,OREGON,OR,41,92,72,"FORD, GERALD",REPUBLICAN,FALSE,492120,1029876,20210113,REPUBLICAN,FALSE
1976,OREGON,OR,41,92,72,"MCCARTHY, EUGENE ""GENE""",INDEPENDENT,FALSE,40207,1029876,20210113,OTHER,FALSE
1976,OREGON,OR,41,92,72,UNKNOWN/SCATTERING,UNKNOWN,TRUE,6107,1029876,20210113,OTHER,FALSE
1976,PENNSYLVANIA,PA,42,23,14,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,3009,4620787,20210113,OTHER,FALSE
1976,PENNSYLVANIA,PA,42,23,14,"CARTER, JIMMY",DEMOCRAT,FALSE,2328677,4620787,20210113,DEMOCRAT,FALSE
1976,PENNSYLVANIA,PA,42,23,14,"FORD, GERALD",REPUBLICAN,FALSE,2205604,4620787,20210113,REPUBLICAN,FALSE
1976,PENNSYLVANIA,PA,42,23,14,"HALL, GUS",COMMUNIST PARTY USE,FALSE,1891,4620787,20210113,OTHER,FALSE
1976,PENNSYLVANIA,PA,42,23,14,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,2744,4620787,20210113,OTHER,FALSE
1976,PENNSYLVANIA,PA,42,23,14,"MADDOX, LESTER",CONSTITUTION PARTY,FALSE,25344,4620787,20210113,OTHER,FALSE
1976,PENNSYLVANIA,PA,42,23,14,"MCCARTHY, EUGENE ""GENE""",MCCARTHY '76,FALSE,50584,4620787,20210113,OTHER,FALSE
1976,PENNSYLVANIA,PA,42,23,14,OTHER,UNKNOWN,FALSE,2934,4620787,20210113,OTHER,FALSE
1976,RHODE ISLAND,RI,44,15,5,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,462,410584,20210113,OTHER,FALSE
1976,RHODE ISLAND,RI,44,15,5,"CARTER, JIMMY",DEMOCRAT,FALSE,227636,410584,20210113,DEMOCRAT,FALSE
1976,RHODE ISLAND,RI,44,15,5,"FORD, GERALD",REPUBLICAN,FALSE,181249,410584,20210113,REPUBLICAN,FALSE
1976,RHODE ISLAND,RI,44,15,5,"HALL, GUS",COMMUNIST PARTY USE,FALSE,334,410584,20210113,OTHER,FALSE
1976,RHODE ISLAND,RI,44,15,5,"JULIUS ""JULES"", LEVIN",SOCIALIST LABOR,FALSE,188,410584,20210113,OTHER,FALSE
1976,RHODE ISLAND,RI,44,15,5,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,715,410584,20210113,LIBERTARIAN,FALSE
1976,SOUTH CAROLINA,SC,45,57,48,"ANDERSON, THOMAS J.",AMERICAN,FALSE,2996,802583,20210113,OTHER,FALSE
1976,SOUTH CAROLINA,SC,45,57,48,"CARTER, JIMMY",DEMOCRAT,FALSE,450807,802583,20210113,DEMOCRAT,FALSE
1976,SOUTH CAROLINA,SC,45,57,48,"FORD, GERALD",REPUBLICAN,FALSE,346149,802583,20210113,REPUBLICAN,FALSE
1976,SOUTH CAROLINA,SC,45,57,48,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,FALSE,1950,802583,20210113,OTHER,FALSE
1976,SOUTH CAROLINA,SC,45,57,48,UNKNOWN/SCATTERING,UNKNOWN,TRUE,681,802583,20210113,OTHER,FALSE
1976,SOUTH DAKOTA,SD,46,45,37,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,168,300678,20210113,OTHER,FALSE
1976,SOUTH DAKOTA,SD,46,45,37,"CARTER, JIMMY",DEMOCRAT,FALSE,147068,300678,20210113,DEMOCRAT,FALSE
1976,SOUTH DAKOTA,SD,46,45,37,"FORD, GERALD",REPUBLICAN,FALSE,151505,300678,20210113,REPUBLICAN,FALSE
1976,SOUTH DAKOTA,SD,46,45,37,"HALL, GUS",COMMUNIST PARTY USE,FALSE,318,300678,20210113,OTHER,FALSE
1976,SOUTH DAKOTA,SD,46,45,37,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,1619,300678,20210113,LIBERTARIAN,FALSE
1976,TENNESSEE,TN,47,62,54,"ANDERSON, THOMAS J.",INDEPENDENT,FALSE,5769,1476346,20210113,OTHER,FALSE
1976,TENNESSEE,TN,47,62,54,"BUBAR, BENJAMIN ""BEN""",INDEPENDENT,FALSE,442,1476346,20210113,OTHER,FALSE
1976,TENNESSEE,TN,47,62,54,"CARTER, JIMMY",DEMOCRAT,FALSE,825879,1476346,20210113,DEMOCRAT,FALSE
1976,TENNESSEE,TN,47,62,54,"FORD, GERALD",REPUBLICAN,FALSE,633969,1476346,20210113,REPUBLICAN,FALSE
1976,TENNESSEE,TN,47,62,54,"HALL, GUS",INDEPENDENT,FALSE,547,1476346,20210113,OTHER,FALSE
1976,TENNESSEE,TN,47,62,54,"LAROUCHE, LYNDON, JR.",INDEPENDENT,FALSE,512,1476346,20210113,OTHER,FALSE
1976,TENNESSEE,TN,47,62,54,"MACBRIDE, ROGER",INDEPENDENT,FALSE,1375,1476346,20210113,OTHER,FALSE
1976,TENNESSEE,TN,47,62,54,"MADDOX, LESTER",INDEPENDENT,FALSE,2303,1476346,20210113,OTHER,FALSE
1976,TENNESSEE,TN,47,62,54,"MCCARTHY, EUGENE ""GENE""",INDEPENDENT,FALSE,5004,1476346,20210113,OTHER,FALSE
1976,TENNESSEE,TN,47,62,54,UNKNOWN/SCATTERING,INDEPENDENT,FALSE,316,1476346,20210113,OTHER,FALSE
1976,TENNESSEE,TN,47,62,54,UNKNOWN/SCATTERING,UNKNOWN,TRUE,230,1476346,20210113,OTHER,FALSE
1976,TEXAS,TX,48,74,49,"ANDERSON, THOMAS J.",AMERICAN,FALSE,11442,4071884,20210113,OTHER,FALSE
1976,TEXAS,TX,48,74,49,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,1723,4071884,20210113,OTHER,FALSE
1976,TEXAS,TX,48,74,49,"CARTER, JIMMY",DEMOCRAT,FALSE,2082319,4071884,20210113,DEMOCRAT,FALSE
1976,TEXAS,TX,48,74,49,"FORD, GERALD",REPUBLICAN,FALSE,1953300,4071884,20210113,REPUBLICAN,FALSE
1976,TEXAS,TX,48,74,49,"MCCARTHY, EUGENE ""GENE""",INDEPENDENT,FALSE,20118,4071884,20210113,OTHER,FALSE
1976,TEXAS,TX,48,74,49,UNKNOWN/SCATTERING,UNKNOWN,TRUE,2982,4071884,20210113,OTHER,FALSE
1976,UTAH,UT,49,87,67,"ANDERSON, THOMAS J.",AMERICAN,FALSE,13304,541218,20210113,OTHER,FALSE
1976,UTAH,UT,49,87,67,"CAMEJO, PETER",INDEPENDENT,FALSE,268,541218,20210113,OTHER,FALSE
1976,UTAH,UT,49,87,67,"CARTER, JIMMY",DEMOCRAT,FALSE,182110,541218,20210113,DEMOCRAT,FALSE
1976,UTAH,UT,49,87,67,"FORD, GERALD",REPUBLICAN,FALSE,337908,541218,20210113,REPUBLICAN,FALSE
1976,UTAH,UT,49,87,67,"HALL, GUS",INDEPENDENT,FALSE,121,541218,20210113,OTHER,FALSE
1976,UTAH,UT,49,87,67,"MACBRIDE, ROGER",LIBERAL PARTY,FALSE,2438,541218,20210113,OTHER,FALSE
1976,UTAH,UT,49,87,67,"MADDOX, LESTER",CONCERNED CITIZENS,FALSE,1162,541218,20210113,OTHER,FALSE
1976,UTAH,UT,49,87,67,"MCCARTHY, EUGENE ""GENE""",INDEPENDENT,FALSE,3907,541218,20210113,OTHER,FALSE
1976,VERMONT,VT,50,13,6,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,430,183902,20210113,OTHER,FALSE
1976,VERMONT,VT,50,13,6,"CARTER, JIMMY",DEMOCRAT,FALSE,77798,183902,20210113,DEMOCRAT,FALSE
1976,VERMONT,VT,50,13,6,"FORD, GERALD",REPUBLICAN,FALSE,100387,183902,20210113,REPUBLICAN,FALSE
1976,VERMONT,VT,50,13,6,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,196,183902,20210113,OTHER,FALSE
1976,VERMONT,VT,50,13,6,"MCCARTHY, EUGENE ""GENE""",INDEPENDENT,FALSE,4001,183902,20210113,OTHER,FALSE
1976,VERMONT,VT,50,13,6,OTHER,UNKNOWN,FALSE,1090,183902,20210113,OTHER,FALSE
1976,VIRGINIA,VA,51,54,40,"ANDERSON, THOMAS J.",AMERICAN,FALSE,16686,1697094,20210113,OTHER,FALSE
1976,VIRGINIA,VA,51,54,40,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,17802,1697094,20210113,OTHER,FALSE
1976,VIRGINIA,VA,51,54,40,"CARTER, JIMMY",DEMOCRAT,FALSE,813896,1697094,20210113,DEMOCRAT,FALSE
1976,VIRGINIA,VA,51,54,40,"FORD, GERALD",REPUBLICAN,FALSE,836554,1697094,20210113,REPUBLICAN,FALSE
1976,VIRGINIA,VA,51,54,40,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,7508,1697094,20210113,OTHER,FALSE
1976,VIRGINIA,VA,51,54,40,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,4648,1697094,20210113,LIBERTARIAN,FALSE
1976,WASHINGTON,WA,53,91,73,"ANDERSON, THOMAS J.",CONSTITUTION PARTY,FALSE,1046,1555534,20210113,OTHER,FALSE
1976,WASHINGTON,WA,53,91,73,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,905,1555534,20210113,OTHER,FALSE
1976,WASHINGTON,WA,53,91,73,"CARTER, JIMMY",DEMOCRAT,FALSE,717323,1555534,20210113,DEMOCRAT,FALSE
1976,WASHINGTON,WA,53,91,73,"FORD, GERALD",REPUBLICAN,FALSE,777732,1555534,20210113,REPUBLICAN,FALSE
1976,WASHINGTON,WA,53,91,73,"HALL, GUS",COMMUNIST PARTY USE,FALSE,817,1555534,20210113,OTHER,FALSE
1976,WASHINGTON,WA,53,91,73,"JULIUS ""JULES"", LEVIN",SOCIALIST LABOR,FALSE,713,1555534,20210113,OTHER,FALSE
1976,WASHINGTON,WA,53,91,73,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,903,1555534,20210113,OTHER,FALSE
1976,WASHINGTON,WA,53,91,73,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,5042,1555534,20210113,LIBERTARIAN,FALSE
1976,WASHINGTON,WA,53,91,73,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,FALSE,8585,1555534,20210113,OTHER,FALSE
1976,WASHINGTON,WA,53,91,73,"MCCARTHY, EUGENE ""GENE""",INDEPENDENT,FALSE,36986,1555534,20210113,OTHER,FALSE
1976,WASHINGTON,WA,53,91,73,OTHER,UNKNOWN,FALSE,5482,1555534,20210113,OTHER,FALSE
1976,WEST VIRGINIA,WV,54,55,56,"CARTER, JIMMY",DEMOCRAT,FALSE,435864,750590,20210113,DEMOCRAT,FALSE
1976,WEST VIRGINIA,WV,54,55,56,"FORD, GERALD",REPUBLICAN,FALSE,314726,750590,20210113,REPUBLICAN,FALSE
1976,WISCONSIN,WI,55,35,25,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,1691,2101336,20210113,OTHER,FALSE
1976,WISCONSIN,WI,55,35,25,"CARTER, JIMMY",DEMOCRAT,FALSE,1040232,2101336,20210113,DEMOCRAT,FALSE
1976,WISCONSIN,WI,55,35,25,"FORD, GERALD",REPUBLICAN,FALSE,1004987,2101336,20210113,REPUBLICAN,FALSE
1976,WISCONSIN,WI,55,35,25,"JULIUS ""JULES"", LEVIN",SOCIALIST LABOR,FALSE,389,2101336,20210113,OTHER,FALSE
1976,WISCONSIN,WI,55,35,25,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,3814,2101336,20210113,LIBERTARIAN,FALSE
1976,WISCONSIN,WI,55,35,25,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,FALSE,8552,2101336,20210113,OTHER,FALSE
1976,WISCONSIN,WI,55,35,25,"MCCARTHY, EUGENE ""GENE""",INDEPENDENT,FALSE,34943,2101336,20210113,OTHER,FALSE
1976,WISCONSIN,WI,55,35,25,OTHER,UNKNOWN,FALSE,2430,2101336,20210113,OTHER,FALSE
1976,WISCONSIN,WI,55,35,25,"ZEIDLER, FRANK",SOCIALIST,FALSE,4298,2101336,20210113,OTHER,FALSE
1976,WYOMING,WY,56,83,68,"CARTER, JIMMY",DEMOCRAT,FALSE,62239,156343,20210113,DEMOCRAT,FALSE
1976,WYOMING,WY,56,83,68,"FORD, GERALD",REPUBLICAN,FALSE,92717,156343,20210113,REPUBLICAN,FALSE
1976,WYOMING,WY,56,83,68,UNKNOWN/SCATTERING,UNKNOWN,TRUE,1387,156343,20210113,OTHER,FALSE
1980,ALABAMA,AL,1,63,41,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,16481,1341929,20210113,OTHER,FALSE
1980,ALABAMA,AL,1,63,41,"BUBAR, BENJAMIN ""BEN""",STATESMAN,FALSE,1743,1341929,20210113,OTHER,FALSE
1980,ALABAMA,AL,1,63,41,"CARTER, JIMMY",DEMOCRAT,FALSE,636730,1341929,20210113,DEMOCRAT,FALSE
1980,ALABAMA,AL,1,63,41,"CLARK, EDWARD ""ED""",LIBERTARIAN,FALSE,13318,1341929,20210113,LIBERTARIAN,FALSE
1980,ALABAMA,AL,1,63,41,"COMMONER, BARRY",CITIZENS,FALSE,517,1341929,20210113,OTHER,FALSE
1980,ALABAMA,AL,1,63,41,"DEBERRY, CLIFTON",SOCIALIST WORKERS,FALSE,1303,1341929,20210113,OTHER,FALSE
1980,ALABAMA,AL,1,63,41,"HALL, GUS",COMMUNIST PARTY USE,FALSE,1629,1341929,20210113,OTHER,FALSE
1980,ALABAMA,AL,1,63,41,"MCREYNOLDS, DAVID",SOCIALIST,FALSE,1006,1341929,20210113,OTHER,FALSE
1980,ALABAMA,AL,1,63,41,"RARICK, JOHN",CONSERVATIVE,FALSE,15010,1341929,20210113,OTHER,FALSE
1980,ALABAMA,AL,1,63,41,"REAGAN, RONALD",REPUBLICAN,FALSE,654192,1341929,20210113,REPUBLICAN,FALSE
1980,ALASKA,AK,2,94,81,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,11155,158445,20210113,OTHER,FALSE
1980,ALASKA,AK,2,94,81,"CARTER, JIMMY",DEMOCRAT,FALSE,41842,158445,20210113,DEMOCRAT,FALSE
1980,ALASKA,AK,2,94,81,"CLARK, EDWARD ""ED""",LIBERTARIAN,FALSE,18479,158445,20210113,LIBERTARIAN,FALSE
1980,ALASKA,AK,2,94,81,"REAGAN, RONALD",REPUBLICAN,FALSE,86112,158445,20210113,REPUBLICAN,FALSE
1980,ALASKA,AK,2,94,81,UNKNOWN/SCATTERING,UNKNOWN,TRUE,857,158445,20210113,OTHER,FALSE
1980,ARIZONA,AZ,4,86,61,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,76952,873945,20210113,OTHER,FALSE
1980,ARIZONA,AZ,4,86,61,"CARTER, JIMMY",DEMOCRAT,FALSE,246843,873945,20210113,DEMOCRAT,FALSE
1980,ARIZONA,AZ,4,86,61,"CLARK, EDWARD ""ED""",LIBERTARIAN,FALSE,18784,873945,20210113,LIBERTARIAN,FALSE
1980,ARIZONA,AZ,4,86,61,"COMMONER, BARRY",CITIZENS,FALSE,551,873945,20210113,OTHER,FALSE
1980,ARIZONA,AZ,4,86,61,"DEBERRY, CLIFTON",SOCIALIST WORKERS,FALSE,1100,873945,20210113,OTHER,FALSE
1980,ARIZONA,AZ,4,86,61,"GRISWOLD, DEIRDRE",WORKERS WORLD,FALSE,2,873945,20210113,OTHER,FALSE
1980,ARIZONA,AZ,4,86,61,"HALL, GUS",COMMUNIST PARTY USE,FALSE,25,873945,20210113,OTHER,FALSE
1980,ARIZONA,AZ,4,86,61,"REAGAN, RONALD",REPUBLICAN,FALSE,529688,873945,20210113,REPUBLICAN,FALSE
1980,ARKANSAS,AR,5,71,42,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,22468,837582,20210113,OTHER,FALSE
1980,ARKANSAS,AR,5,71,42,"BUBAR, BENJAMIN ""BEN""",STATESMAN,FALSE,1350,837582,20210113,OTHER,FALSE
1980,ARKANSAS,AR,5,71,42,"CARTER, JIMMY",DEMOCRAT,FALSE,398041,837582,20210113,DEMOCRAT,FALSE
1980,ARKANSAS,AR,5,71,42,"CLARK, EDWARD ""ED""",LIBERTARIAN,FALSE,8970,837582,20210113,LIBERTARIAN,FALSE
1980,ARKANSAS,AR,5,71,42,"COMMONER, BARRY",CITIZENS,FALSE,2345,837582,20210113,OTHER,FALSE
1980,ARKANSAS,AR,5,71,42,"HALL, GUS",COMMUNIST PARTY USE,FALSE,1244,837582,20210113,OTHER,FALSE
1980,ARKANSAS,AR,5,71,42,"REAGAN, RONALD",REPUBLICAN,FALSE,403164,837582,20210113,REPUBLICAN,FALSE
1980,CALIFORNIA,CA,6,93,71,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,739618,8582938,20210113,OTHER,FALSE
1980,CALIFORNIA,CA,6,93,71,"CARTER, JIMMY",DEMOCRAT,FALSE,3082943,8582938,20210113,DEMOCRAT,FALSE
1980,CALIFORNIA,CA,6,93,71,"CLARK, EDWARD ""ED""",LIBERTARIAN,FALSE,148390,8582938,20210113,LIBERTARIAN,FALSE
1980,CALIFORNIA,CA,6,93,71,"COMMONER, BARRY",CITIZENS,FALSE,61046,8582938,20210113,OTHER,FALSE
1980,CALIFORNIA,CA,6,93,71,"RARICK, JOHN",AMERICAN INDEPENDENT PARTY,FALSE,9841,8582938,20210113,OTHER,FALSE
1980,CALIFORNIA,CA,6,93,71,"REAGAN, RONALD",REPUBLICAN,FALSE,4522994,8582938,20210113,REPUBLICAN,FALSE
1980,CALIFORNIA,CA,6,93,71,"SMITH, MAUREEN",PEACE & FREEDOM,FALSE,18106,8582938,20210113,OTHER,FALSE
1980,COLORADO,CO,8,84,62,"ANDERSON, JOHN B.",NATIONAL UNITY CAMPAIGN,FALSE,130633,1184450,20210113,OTHER,FALSE
1980,COLORADO,CO,8,84,62,"BUBAR, BENJAMIN ""BEN""",STATESMAN,FALSE,1180,1184450,20210113,OTHER,FALSE
1980,COLORADO,CO,8,84,62,"CARTER, JIMMY",DEMOCRAT,FALSE,368009,1184450,20210113,DEMOCRAT,FALSE
1980,COLORADO,CO,8,84,62,"CLARK, EDWARD ""ED""",LIBERTARIAN,FALSE,25744,1184450,20210113,LIBERTARIAN,FALSE
1980,COLORADO,CO,8,84,62,"COMMONER, BARRY",CITIZENS,FALSE,5614,1184450,20210113,OTHER,FALSE
1980,COLORADO,CO,8,84,62,"HALL, GUS",COMMUNIST PARTY USE,FALSE,487,1184450,20210113,OTHER,FALSE
1980,COLORADO,CO,8,84,62,"PULLEY, ANDREW",SOCIALIST WORKERS,FALSE,519,1184450,20210113,OTHER,FALSE
1980,COLORADO,CO,8,84,62,"REAGAN, RONALD",REPUBLICAN,FALSE,652264,1184450,20210113,REPUBLICAN,FALSE
1980,CONNECTICUT,CT,9,16,1,"ANDERSON, JOHN B.",ANDERSON COALITION,FALSE,171807,1406285,20210113,OTHER,FALSE
1980,CONNECTICUT,CT,9,16,1,"CARTER, JIMMY",DEMOCRAT,FALSE,541732,1406285,20210113,DEMOCRAT,FALSE
1980,CONNECTICUT,CT,9,16,1,"CLARK, EDWARD ""ED""",LIBERTARIAN,FALSE,8570,1406285,20210113,LIBERTARIAN,FALSE
1980,CONNECTICUT,CT,9,16,1,"COMMONER, BARRY",CITIZENS,FALSE,6130,1406285,20210113,OTHER,FALSE
1980,CONNECTICUT,CT,9,16,1,"REAGAN, RONALD",REPUBLICAN,FALSE,677210,1406285,20210113,REPUBLICAN,FALSE
1980,CONNECTICUT,CT,9,16,1,UNKNOWN/SCATTERING,UNKNOWN,TRUE,836,1406285,20210113,OTHER,FALSE
1980,DELAWARE,DE,10,51,11,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,16288,235668,20210113,OTHER,FALSE
1980,DELAWARE,DE,10,51,11,"CARTER, JIMMY",DEMOCRAT,FALSE,105754,235668,20210113,DEMOCRAT,FALSE
1980,DELAWARE,DE,10,51,11,"CLARK, EDWARD ""ED""",LIBERTARIAN,FALSE,1974,235668,20210113,LIBERTARIAN,FALSE
1980,DELAWARE,DE,10,51,11,"GREAVES, PERCY L, JR.",AMERICAN,FALSE,400,235668,20210113,OTHER,FALSE
1980,DELAWARE,DE,10,51,11,"REAGAN, RONALD",REPUBLICAN,FALSE,111252,235668,20210113,REPUBLICAN,FALSE
1980,DISTRICT OF COLUMBIA,DC,11,53,55,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,16131,173889,20210113,OTHER,FALSE
1980,DISTRICT OF COLUMBIA,DC,11,53,55,"CARTER, JIMMY",DEMOCRAT,FALSE,130231,173889,20210113,DEMOCRAT,FALSE
1980,DISTRICT OF COLUMBIA,DC,11,53,55,"CLARK, EDWARD ""ED""",LIBERTARIAN,FALSE,1104,173889,20210113,LIBERTARIAN,FALSE
